"Uid","Installed_At","Connection_Type","Cpu_Type","Network_Type","Device_Manufacturer","ISP","Country","Country_Subdivision","City","Postal_Code","Language","Device_Name","Device_Type"
"2DC8AE1276857222A750DD4D3F3F8458","1609392299","Cellular","arm64-v8a","10","Motorola","Vodafone India","in","Odisha","Bhubaneswar","752116","en","MotoG(3rdGen)","phone"
"272C69DF01A7DD9501154037288FFC3C","1609383579","Cellular","arm64-v8a","0","vivo","Vodafone India","in","West Bengal","Kolkata","700059","en","vivo1819","phone"
"A355B88C16F1BF23DD4A9A3DECC1B48E","1609383698","Cellular","arm64-v8a","13","Oppo","Jio","in","Maharashtra","Pune","411038","en","A12","phone"
"FE6CF5A434D8A995F2556A45C4A9B4A5","1609385813","Cellular","arm64-v8a","13","Huawei","Jio","in","Maharashtra","Pune","411001","en","Honor9i","phone"
"FC2789CF8DF66439F274FAB4280CD3B8","1609385939","Cellular","armeabi-v7a","13","vivo","Jio","in","National Capital Territory of Delhi","New Delhi","110008","en","vivo1606","phone"
"2BCD64D2EBEB44E417C0C575852AFDC9","1609383917","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Chhattisgarh","","","en","RedmiY1","phone"
"B9AAACA3EBAFFDF5F3A2E293C2B355BE","1609383943","Cellular","arm64-v8a","0","Samsung","Jio","in","Rajasthan","Jaipur","302021","en","GalaxyM30","phone"
"74B88CC7EFE3333CBE6466EEFFB15265","1609386032","Cellular","arm64-v8a","0","Vivo","Jio","in","Rajasthan","Jaipur","302005","en","V20SE","phone"
"8E35A39D95E43CAF4FD0A821153DE63B","1609384027","Cellular","arm64-v8a","0","Xiaomi","Jio","in","West Bengal","Kolkata","700059","en","RedmiNote8Pro","phone"
"0E6188C359E9B72A809C87410A9CC6D1","1609384123","Cellular","armeabi-v7a","13","Samsung","Airtel","in","Tamil Nadu","Chennai","600092","en","GalaxyJ4+","phone"
"6E3C711AF94CF089ED89C7529CBB0C08","1609384201","Cellular","armeabi-v7a","13","Samsung","Jio","in","Gujarat","Ahmedabad","380009","en","GalaxyJ7Core","phone"
"107EC1E5E33BDCA88049401E8BECDCA6","1609384267","Cellular","armeabi-v7a","13","Xiaomi","Airtel","in","Andhra Pradesh","Vijayawada","520010","en","Redmi6","phone"
"19D09DDD26F741906F6968FBB6E78785","1609384485","Cellular","armeabi-v7a","0","Tecno","Vodafone India","in","Gujarat","Ahmedabad","380006","en","TECNOKE6","phone"
"A5D4A761A718168A4363205D62E778A7","1609384531","Cellular","arm64-v8a","13","INFINIX MOBILITY LIMITED","Airtel","in","Jharkhand","Ranchi","834001","en","InfinixX650C","phone"
"337EC495C3F1AF93A4FCBF41EE9CC005","1609385888","Cellular","arm64-v8a","10","Xiaomi","Jio","in","West Bengal","Kolkata","700047","en","RedmiNote8","phone"
"D787C88462166014792F86705000791A","1609386723","Cellular","armeabi-v7a","0","Xiaomi","Jio","in","Kerala","Kochi","682507","en","PocoC3","phone"
"8206C846247341BC54587A4E4AD5C34D","1609240602","Cellular","arm64-v8a","2","Xiaomi","Jio","in","Madhya Pradesh","","","en","RedmiNote4","phone"
"755E474D5E187E88E3DA6E845F11AA26","1609386742","Cellular","armeabi-v7a","13","itel","Jio","in","Himachal Pradesh","Shimla","171001","en","itelA23R","phone"
"23EF24A97F5798C10494DD77609C8D73","1609386874","Cellular","armeabi-v7a","13","Motorola","Idea Cellular","in","Maharashtra","Nagpur","440008","en","MotoG(3rdGen)","phone"
"532C91B5A502EAA39FC866B1522B539E","1609387032","Cellular","arm64-v8a","0","Realme","Jio","in","Tamil Nadu","Chennai","600005","en","3","phone"
"0F143B5AE96B0F5F422D48905FF6E441","1609386972","Cellular","arm64-v8a","13","Realme","Jio","in","Uttar Pradesh","Lucknow","226002","en","C2","phone"
"EAEAD1062839CFD30AE779FFD6D6B3C1","1609387076","Cellular","armeabi-v7a","13","Micromax","Airtel","in","Assam","Guwahati","781024","en","MicromaxQ4002","phone"
"E2D31D8D06A85A23CD6947E83E4487B4","1609385371","Cellular","arm64-v8a","13","Xiaomi","Airtel","in","Tamil Nadu","Coimbatore","641012","en","MiA1","phone"
"496F85479CACD2C9B5FE339244AD6779","1609385539","Cellular","arm64-v8a","13","vivo","Idea Cellular","in","Rajasthan","Alwar","301001","en","vivo1901","phone"
"AB047B42F8F0E79E9C48140E13518D3F","1590969600","Cellular","armeabi-v7a","0","Xiaomi","Jio","in","Bihar","Patna","800020","en","Redmi6","phone"
"37CEDE1BF7AF7E3312622F329E8B8CAD","1607826443","Cellular","arm64-v8a","13","Oppo","Jio","in","National Capital Territory of Delhi","Delhi","110054","en","A5s","phone"
"3550213529E07BA5F8E959D51C036028","1607826363","Cellular","arm64-v8a","13","Oppo","Airtel","in","Madhya Pradesh","Indore","452001","en","A312020","phone"
"61BC9B5776FEFC4012A9D8994B4E5519","1607826416","Cellular","armeabi-v7a","15","itel","Idea Cellular","in","Rajasthan","Jaipur","303301","hi","itelA41Plus","phone"
"FBFCD291E933E061A9090EB39DF32D7D","1607826513","Cellular","armeabi-v7a","13","Samsung","Idea Cellular","in","Uttarakhand","Ramnagar","244715","en","GalaxyJ2","phone"
"62B41BB287A687E10CE0283B61B5240D","1607827448","Cellular","arm64-v8a","13","Lenovo","Airtel","in","Andhra Pradesh","Poranki","521137","en","K900T","phone"
"89393CA29440ECA07476DA4CF3153A05","1607827638","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Chhattisgarh","","","en","RedmiNote4","phone"
"1F1B0CA94FFAF9571BC9CC9C8CC0B936","1607827846","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Maharashtra","Pune","411033","en","RedmiNote8Pro","phone"
"401D7E1ADA8678EC73B7283649AB2180","1607914705","Cellular","arm64-v8a","13","INFINIX MOBILITY LIMITED","Jio","in","Telangana","Hyderabad","500025","en","InfinixX682C","phone"
"49A9A1A2F4A2E5C16870B97190028D35","1607915658","Cellular","arm64-v8a","13","Huawei","Jio","in","Rajasthan","Jaipur","302039","en","HonorEnjoy7A","phone"
"FD7621D29E1610996A155D96B9ED05B5","1607916218","Cellular","arm64-v8a","13","HMD Global","Jio","in","Maharashtra","Mumbai","400017","en","Nokia6.1Plus","phone"
"A1AC793480DBE9847719519D0F8FBCE5","1607916394","Cellular","armeabi-v7a","13","Lava","Jio","in","National Capital Territory of Delhi","Delhi","110054","en","Z61","phone"
"2E2F8FAB51136BAE1CEF0BE309B6A6F7","1607916333","Cellular","arm64-v8a","13","vivo","Airtel","in","Kerala","Kochi","682507","en","vivo1801","phone"
"622D2FF7414CD543F58BFBCBC225B225","1607917006","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Uttar Pradesh","Lucknow","226016","en","RedmiY3","phone"
"5BBA3C16BF8E9508934D2AF7EAA04334","1607916989","Cellular","arm64-v8a","13","Realme","Jio","in","Bihar","Patna","800001","en","C2","phone"
"A42118DAA83DA2B852E0D2C4AAF1A67E","1607917272","Cellular","arm64-v8a","13","vivo","Airtel","in","Uttar Pradesh","Chhatnag","211019","en","vivo1904","phone"
"765095890E5DA4823D12A816FE928A00","1607917435","Cable/DSL","armeabi-v7a","13","Samsung","RailTel Corporation Of India Ltd.","in","Kerala","Thrissur","680005","en","GalaxyJ2(2016)","phone"
"D0F7BCF2EACCDA675FDC9200CB7665E0","1607917569","Cellular","armeabi-v7a","13","Xiaomi","Jio","in","Bihar","Patna","800001","en","Redmi6","phone"
"94E90CDD4E4EB50E5A589C75489B9E02","1607917928","Cable/DSL","armeabi-v7a","13","Samsung","Hathway","in","Karnataka","Bengaluru","560002","en","GalaxyA10","phone"
"10977EB9938413527BCBE2BF7D5CDB1F","1607918185","Cellular","armeabi-v7a","15","itel","Idea Cellular","in","Rajasthan","Jaipur","302021","hi","itelA41Plus","phone"
"3AF894C258787250F697DD1C30F6B314","1607555484","Cellular","armeabi-v7a","15","Samsung","Airtel","in","Assam","Guwahati","781018","en","GalaxyGrandPrimeValueEdition","phone"
"C58C23BCFC89F3F5420C0025FCC56E7F","1607556198","Cellular","arm64-v8a","13","Samsung","Airtel","in","Uttarakhand","Dehradun","248001","en","GalaxyS6","phone"
"A0D8B2A7F6515DBCCFA394C9965F8608","1608868928","Cellular","arm64-v8a","13","HMD Global","Airtel","in","Madhya Pradesh","Bhopal","462023","en","Nokia3.1","phone"
"A2B438239D3930CAF95F8E026394A5B2","1608869097","Cellular","arm64-v8a","13","vivo","Airtel","in","Karnataka","Mangalore","574227","en","vivo1804","phone"
"8C0B678ACDCAA2312075EA1F4CE08F45","1608869382","Cellular","arm64-v8a","0","vivo","Jio","in","Rajasthan","Jaipur","302001","en","vivo1935","phone"
"7EA8C7D240625426AAA3C3AEBB6EC789","1608869338","Cellular","arm64-v8a","13","vivo","Jio","in","National Capital Territory of Delhi","New Delhi","110008","en","vivo1801","phone"
"B8F8769FD3770A44DC66ABD2EF74C4C2","1608869554","Cellular","armeabi-v7a","0","Samsung","Jio","in","National Capital Territory of Delhi","Delhi","110054","en","GalaxyM11","phone"
"EB64EECFB73BA5B994E5728886CF27B3","1608869997","Cellular","arm64-v8a","0","Xiaomi","Jio","in","Punjab","Ludhiana","141007","en","RedmiNote7Pro","phone"
"7C34CD929DD1A227877C396761F3C9F0","1608870081","Cellular","armeabi-v7a","0","iPro","Jio","in","Bihar","Patna","800001","en","Wave5.0","phone"
"A43B5AD4462B9E70A120A6BB71986D60","1608870306","Cellular","arm64-v8a","0","Xiaomi","Jio","in","Jharkhand","Ranchi","834001","en","RedmiNote7S","phone"
"0E3BD0B6FF14D2BF467342EBEF10451F","1608870367","Cellular","arm64-v8a","13","Oppo","Jio","in","Maharashtra","Pune","411030","en","A5","phone"
"36ADD28382192ED884C48E382D4AA56E","1608870885","Cellular","arm64-v8a","0","Tecno","Jio","in","West Bengal","Kolkata","700059","en","TECNOKD7","phone"
"698EC70E0C516E274CAFAC2051E0EC7A","1608871005","Cellular","arm64-v8a","0","Vivo","Jio","in","Maharashtra","Pune","411033","en","Y20","phone"
"6BCF85A7A282D4168F562C73A0C06380","1608871005","Cellular","armeabi-v7a","0","Samsung","Jio","in","West Bengal","Kolkata","700014","en","GalaxyM11","phone"
"7CB2F09F85A36C914A6345C3CC73BB63","1608871358","Cellular","armeabi-v7a","13","Lenovo","Jio","in","Telangana","Hyderabad","500025","en","K900T","phone"
"95C9D47C644A60C61B93FEA41A32692F","1608871877","Cellular","arm64-v8a","13","vivo","Airtel","in","Telangana","Hyderabad","500025","en","vivo1906","phone"
"7E79226F16481B5C52A3125FC29FDAD7","1608872079","Cellular","arm64-v8a","13","Xiaomi","Vodafone India","in","Maharashtra","Mumbai","400042","en","Redmi5A","phone"
"98FC7BF9C3A66D6386723BE8D264399B","1608872205","Cellular","arm64-v8a","13","Oppo","Jio","in","Uttar Pradesh","Lucknow","226004","en","A3s","phone"
"A7C950057086D52EF3AF45009496586E","1600407989","Cellular","arm64-v8a","13","Oppo","Airtel","in","Karnataka","Mysore","570032","en","F9Pro","phone"
"C23B4E3FAE481344D866A54E607740F5","1607911243","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Chhattisgarh","","","en","X3","phone"
"BEAD752F924D680E4C9DF71542908BFC","1607911506","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Punjab","Ludhiana","141120","en","RedmiNote5Pro","phone"
"650E7A458B1FC3598EE7A5B1CFB8490A","1607911942","Cellular","armeabi-v7a","13","Xiaomi","Jio","in","Odisha","Bhubaneswar","752116","en","Redmi8ADual","phone"
"8E676574913EB9318AC43DCBC8FCF480","1590969600","Cellular","armeabi-v7a","13","Xiaomi","Airtel","in","Uttar Pradesh","Lucknow","226003","en","Redmi6","phone"
"864C8382CA8C2A8505211DDB90B8C4BF","1607912462","Cellular","arm64-v8a","13","Realme","Airtel","in","National Capital Territory of Delhi","New Delhi","110008","en","U1","phone"
"BE0BC5D8AD6A9CDEDC331F1A86531F96","1607912645","Cellular","armeabi-v7a","13","Xiaomi","Idea Cellular","in","Madhya Pradesh","Indore","452001","en","Redmi6","phone"
"251E4EE2B3D567B7F53C564666790B2E","1607912658","Cellular","arm64-v8a","0","Samsung","Airtel","in","Gujarat","Ahmedabad","380001","en","GalaxyA7(2018)","phone"
"C6AF350D556F10CBE402F33C6E362BBF","1607913301","Cellular","arm64-v8a","13","vivo","Airtel Broadband","in","Karnataka","Mangalore","575020","en","vivo1938","phone"
"9CFFADB7C2A00A842ABA769F8B30E645","1607913188","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Bihar","","","en","Redmi5A","phone"
"C9586C86F0573B0FB67186FA38A863FA","1607913997","Cellular","arm64-v8a","13","Oppo","Airtel","in","Rajasthan","Jodhpur","342001","hi","A12","phone"
"BE4946E96159C886739062846F7A9599","1607914521","Cellular","arm64-v8a","13","vivo","Airtel","in","Maharashtra","Mumbai","400070","en","vivo1818","phone"
"D789CB13D068BC8585D167E0E6A734D9","1606982952","Cellular","arm64-v8a","13","Samsung","Idea Cellular","in","Madhya Pradesh","Bhopal","462023","en","GalaxyM21","phone"
"3E79EBBA5B277BC00C89C5B94CB150DB","1606983068","Cellular","arm64-v8a","13","Oppo","Jio","in","Bihar","Patna","800001","en","A5s","phone"
"B86E8927907407F899A061F8C674E7AC","1606983051","Cellular","armeabi-v7a","13","Comio","Jio","in","Odisha","Bhubaneswar","752116","en","ComioX1","phone"
"A4B523DF38A9648E78EA729546E8E035","1606983107","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Maharashtra","Pune","411033","en","RedmiNote8","phone"
"39925199A9DD64BF7D80511D7CC0F2E5","1606983263","Cellular","armeabi-v7a","13","Lava","Jio","in","Maharashtra","Pune","411038","en","Lava","phone"
"BE99018C7B25DD1BCFC2C30883107949","1606983325","Cellular","arm64-v8a","13","Xiaomi","Airtel","in","National Capital Territory of Delhi","New Delhi","110001","en","RedmiNote6Pro","phone"
"2D7C77296C43A4DE3EFE532572C47912","1606983598","Cellular","arm64-v8a","13","Realme","Jio","in","West Bengal","Kolkata","700059","en","C2","phone"
"683D2AA1EC23E9C77F6F438C9DD10447","1606983692","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Gujarat","Ahmedabad","380004","en","RedmiNote8","phone"
"1E7B71ED958465419B7D91F79B9B2162","1606983755","Cellular","armeabi-v7a","13","Samsung","Vodafone India","in","Maharashtra","Pune","411033","en","GalaxyJ6","phone"
"F72DC3E1A1D8A2C104487602037BE424","1606983769","Cellular","armeabi-v7a","13","Samsung","Airtel","in","Bihar","Patna","800001","en","GalaxyJ4(2018)","phone"
"C77F627CA0F2E89385F02B8182BA19BD","1606983873","Cellular","armeabi-v7a","13","Xiaomi","Idea Cellular","in","Maharashtra","Mumbai","400070","en","Redmi6","phone"
"3779164DE09FE8C0814E2593F8CB0104","1606983982","Cellular","arm64-v8a","13","Xiaomi","Jio","in","National Capital Territory of Delhi","New Delhi","110008","en","RedmiNote9Pro","phone"
"24CE8006C6EC7AADBC9E41BF1C0A7A6D","1606984093","Cellular","arm64-v8a","13","Xiaomi","Jio","in","West Bengal","Kolkata","700063","en","RedmiNote4","phone"
"71E35DD999D2B7CD0CDBF08D8203E5A3","1606984121","Cellular","arm64-v8a","0","vivo","Jio","in","Rajasthan","Jaipur","302012","en","vivo1901","phone"
"E3EB99AA90522502A0C1A9662809181F","1606984373","Cellular","arm64-v8a","13","vivo","Idea Cellular","in","Haryana","Kurukshetra","136131","en","vivo1901","phone"
"DBD1DFFCA145CDAC53E4D0F5EE4AE6D2","1606984555","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Rajasthan","Jaipur","302001","en","RedmiNote8","phone"
"306C28ED13A7A2B4184D1088B5BC73F3","1606984491","Cellular","armeabi-v7a","13","INFINIX MOBILITY LIMITED","Vodafone India","in","West Bengal","Kolkata","700059","en","InfinixX680D","phone"
"E93E0FE3DE4F27441E4CC89F7FC60DE9","1606984427","Cellular","arm64-v8a","13","Realme","Airtel","in","National Capital Territory of Delhi","New Delhi","110008","en","C2","phone"
"41A1E73C30A5C300ABF567B3F0C251B2","1606985076","Cellular","arm64-v8a","13","INFINIX MOBILITY LIMITED","Airtel","in","Uttar Pradesh","Kanpur","208007","en","InfinixX655D","phone"
"17372427D603FB124A5EDF9F8C6AE207","1606985425","Cellular","arm64-v8a","13","vivo","Airtel","in","Maharashtra","Pune","411006","en","vivo1904","phone"
"FBBECD9755E8860F5CF9CF7D664BE407","1606985471","Cellular","arm64-v8a","13","Oppo","Jio","in","Uttar Pradesh","Lucknow","226005","en","A83","phone"
"491902AE53EEBC3B9DB8BDBA4A6F87C4","1606985542","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Tamil Nadu","Chennai","600004","en","RedmiNote5Pro","phone"
"1FD6B019E1778787FB5EA9E71965C40F","1606985569","Cable/DSL","arm64-v8a","13","Xiaomi","Hireach Broadband Private","in","Telangana","Warangal","506002","en","RedmiNote7Pro","phone"
"EBBDF34ECA584CD850108D154071F5F6","1606985450","Cellular","arm64-v8a","13","Xiaomi","Airtel","in","Rajasthan","Jaipur","302001","en","MiA2","phone"
"0D525CD4EE21B58485E21E5499D54F48","1607485383","Cellular","armeabi-v7a","13","Xiaomi","Jio","in","Uttar Pradesh","Lucknow","226004","en","Redmi7A","phone"
"5692B90FAE221A35B047DB7D011E5AE8","1607485663","Cable/DSL","arm64-v8a","13","Realme","Andhra Pradesh State FiberNet Limited","in","Andhra Pradesh","Guntur","522308","en","3","phone"
"B1062AFC3E0B6AA289198C3972AD9274","1607483405","Cellular","arm64-v8a","13","INFINIX MOBILITY LIMITED","Idea Cellular","in","Madhya Pradesh","Gwalior","474010","en","InfinixX626B","phone"
"39A439F32EEEC91E7AF9D7E8746773B0","1607483731","Cellular","arm64-v8a","13","vivo","Jio","in","National Capital Territory of Delhi","Delhi","110054","en","vivo1907","phone"
"C841BDFD3CBCA9E95B638127583C6A48","1607485693","Cellular","armeabi-v7a","0","itel","Jio","in","Madhya Pradesh","","","hi","itelit1508","phone"
"5676B4AED9FD4A715CF8225B54269BCD","1607483905","Cellular","arm64-v8a","13","vivo","Airtel","in","Uttar Pradesh","Lucknow","226016","en","vivo1906","phone"
"10AD677AEA2D1E453108643366EF9B43","1607484031","Cable/DSL","arm64-v8a","18","Oppo","ACT Fibernet","in","National Capital Territory of Delhi","New Delhi","110001","en","A312020","phone"
"7C3870FEC311413B041E49B6C001E501","1607486267","Cellular","armeabi-v7a","13","INFINIX MOBILITY LIMITED","Idea Cellular","in","Uttarakhand","Ramnagar","244715","en","InfinixX680D","phone"
"EB00D27ABA782CC000AC333AA25D36ED","1607484039","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Uttar Pradesh","Lucknow","226003","en","RedmiNote7S","phone"
"1AE6CB0B1B4269222C2AA3D105E2AD98","1607484424","Cable/DSL","arm64-v8a","13","Samsung","RailTel Corporation Of India Ltd.","in","Tamil Nadu","Chennai","600001","en","GalaxyM30s","phone"
"0C91BD3DE3FC917B0D574B26A4B3188F","1607485084","Cellular","arm64-v8a","0","Xiaomi","Jio","in","Assam","Guwahati","781025","en","Redmi5A","phone"
"00414AD416F2B38C6A6A742AFF95B5B0","1607522518","Cellular","arm64-v8a","13","Realme","Jio","in","Karnataka","Bengaluru","560002","en","XT","phone"
"EE88889B0CE89F5DBAA46330DDA80C25","1607522355","Cellular","arm64-v8a","13","Oppo","Airtel","in","Odisha","Bhubaneswar","752101","en","A5s","phone"
"DF2F8F25F6ECBAF865DEACCC21A19C87","1607523974","Cellular","arm64-v8a","13","Oppo","Jio","in","Madhya Pradesh","Bhopal","462101","en","A37","phone"
"74A0154C6BC801A4C250312542D2BDCF","1607524174","Cellular","armeabi-v7a","13","Xiaomi","Airtel","in","Uttar Pradesh","Lucknow","226003","en","Redmi6","phone"
"2227A6938D5320EF91CAC38C6DC06FF2","1607525263","Cable/DSL","arm64-v8a","13","vivo","ACT Fibernet","in","Karnataka","Bengaluru","560002","en","vivo1727","phone"
"A4B81FF64C8C291D353D3EC6764CE2CA","1607525235","Cellular","arm64-v8a","13","vivo","Airtel Broadband","in","Karnataka","Mangalore","575014","en","vivo1907","phone"
"50274AF3C3A3E9611CCAD52B30899657","1607176123","Cellular","arm64-v8a","13","Xiaomi","Airtel","in","Chhattisgarh","Raipur","492013","en","RedmiNote8","phone"
"DEDE3417F957CADDB5B246551003A60C","1607472722","Cellular","arm64-v8a","13","vivo","Jio","in","Uttar Pradesh","Lucknow","226005","en","vivo1904","phone"
"FB2197E4085B93E7CF9E7A095A872CE7","1608778102","Cellular","arm64-v8a","13","Oppo","Airtel","in","Rajasthan","Jodhpur","342001","hi","F1s","phone"
"CE520761D66F2D7BC6732224FBEA6CE6","1608776043","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Bihar","Patna","800001","en","Redmi5","phone"
"3633DF21E80BD33449AF00A5FC5899B4","1608778426","Cellular","arm64-v8a","13","Xiaomi","Airtel","in","Bihar","Muzaffarpur","844127","en","RedmiNote4","phone"
"C089BA9E2CF7C2C531193AF9BAF57C72","1608778541","Cellular","armeabi-v7a","13","Samsung","Airtel","in","Punjab","Mohali","160059","en","GalaxyJ7Prime","phone"
"8A2D4516E2E3200483787713D4A6583A","1608776957","Cellular","armeabi-v7a","13","Micromax","Jio","in","Madhya Pradesh","","","en","MicromaxQ4002","phone"
"3CDCC5BBA8D2E6A704B50202386D2088","1608775912","Cellular","arm64-v8a","0","vivo","Jio","in","Tamil Nadu","Chennai","600005","en","vivo1938","phone"
"643656BEFA46861717002E61ED8808A9","1608777653","Cable/DSL","arm64-v8a","0","Oppo","Jio","in","Uttar Pradesh","Lucknow","226017","en","Realme2Pro","phone"
"A85F4CBB5F0B8EB6D238640B55FB40C1","1608777743","Cellular","armeabi-v7a","13","Lava","Airtel","in","Uttar Pradesh","Lucknow","226006","en","Z61","phone"
"488AF3B0E903EA5DD951FA3BD4D1157B","1607823741","Cellular","arm64-v8a","13","Xiaomi","Idea Cellular","in","Bihar","Patna","800001","en","Redmi4A","phone"
"ED028F226B821AF00C4692A3F43FC230","1607822492","Cellular","arm64-v8a","13","Realme","Airtel","in","National Capital Territory of Delhi","Delhi","110054","en","6","phone"
"F2EDC43749F8A9DDA29FE259FE34504A","1609399040","Cellular","arm64-v8a","0","Xiaomi","Jio","in","Bihar","Patna","800023","en","RedmiNote7Pro","phone"
"75F270B00077593960A6FCB5551A4E0B","1609399176","Cellular","arm64-v8a","0","Samsung","Jio","in","Gujarat","Ahmedabad","382350","en","GalaxyA50","phone"
"AC5291AF871086EB452DF05021F2AE24","1609400308","Cellular","arm64-v8a","13","Xiaomi","Airtel","in","Tamil Nadu","Coimbatore","641027","en","RedmiNote4","phone"
"224F7A85E2A6F46A04F504FA42579C5C","1609399228","Cellular","armeabi-v7a","13","Xiaomi","Airtel","in","Tamil Nadu","Salem","636009","en","Redmi6","phone"
"44A87A101DB2DFE7DA21255F717F50A4","1609399249","Cellular","armeabi-v7a","13","Samsung","Jio","in","Maharashtra","Pune","411037","en","GalaxyJ7Core","phone"
"420860F8D5CEA49869FD89D5866AE323","1609400406","Cellular","arm64-v8a","13","Oppo","Jio","in","Bihar","Patna","800001","en","Realme5s","phone"
"080FBDADD47A300575298B270605B1BE","1609399452","Cellular","armeabi-v7a","13","Xiaomi","Idea Cellular","in","Haryana","Hisar","125001","en","RedmiGo","phone"
"EA1A9A9F9EC9E0188CD6393580C9B49B","1609399650","Cellular","armeabi-v7a","13","Samsung","Idea Cellular","in","National Capital Territory of Delhi","Delhi","110006","en","GalaxyJ7(2016)","phone"
"92F29C34637F665E4EE4E26E4551D054","1609399487","Cellular","arm64-v8a","0","Oppo","Airtel","in","Rajasthan","Jodhpur","342001","en","A91","phone"
"C1075F72A8F09FDBFC2925F122E866BC","1609400844","Cellular","arm64-v8a","0","Xiaomi","Jio","in","Kerala","Ernakulam","682024","en","M2","phone"
